Time[s],Pos[m],V[m/s],mass[kg],T[N]
0.0,10000.0,0.0,24.0,22.332452962077767
0.05,9999.999138154251,-0.03447371674668114,23.99964966228264,22.332452962077767
0.1,9999.996552639645,-0.06894675431549623,23.99929932456528,22.332452962077767
0.15000000000000002,9999.99224349014,-0.10341911268661608,23.998948986847918,22.332452962077767
0.2,9999.986210739697,-0.1378907918402106,23.998598649130557,22.332452962077767
0.25,9999.978454422277,-0.17236179175644892,23.998248311413196,22.332452962077767
0.30000000000000004,9999.968974571842,-0.2068321124154992,23.997897973695835,22.332452962077767
0.35000000000000003,9999.957771222356,-0.24130175379752877,23.997547635978474,22.332452962077767
0.4,9999.944844407784,-0.27577071588270413,23.997197298261113,22.332452962077767
0.45,9999.93019416209,-0.31023899865119087,23.996846960543753,22.332452962077767
0.5,9999.913820519241,-0.3447066020831537,23.996496622826392,22.332452962077767
0.55,9999.895723513204,-0.37917352615875644,23.99614628510903,22.332452962077767
0.6000000000000001,9999.875903177948,-0.4136397708581621,23.99579594739167,22.332452962077767
0.65,9999.854359547442,-0.44810533616153286,23.99544560967431,22.332452962077767
0.7000000000000001,9999.831092655655,-0.48257022204902994,23.99509527195695,22.332452962077767
0.75,9999.80610253656,-0.5170344285008137,23.994744934239588,22.332452962077767
0.8,9999.77938922413,-0.5514979554970437,23.994394596522227,22.332452962077767
0.8500000000000001,9999.750952752336,-0.5859608030178786,23.994044258804866,22.332452962077767
0.9,9999.720793155153,-0.620422971043476,23.993693921087505,22.332452962077767
0.9500000000000001,9999.688910466557,-0.654884459553993,23.993343583370145,22.332452962077767
1.0,9999.655304720523,-0.6893452685295856,23.992993245652784,22.332452962077767
1.05,9999.61997595103,-0.7238053979504089,23.992642907935423,22.332452962077767
1.1,9999.582924192055,-0.7582648477966173,23.992292570218062,22.332452962077767
1.1500000000000001,9999.544149477577,-0.7927236180483641,23.9919422325007,22.332452962077767
1.2000000000000002,9999.503651841576,-0.827181708685802,23.99159189478334,22.332452962077767
1.25,9999.461431318035,-0.8616391196890826,23.99124155706598,22.332452962077767
1.3,9999.417487940935,-0.8960958510383568,23.99089121934862,22.332452962077767
1.35,9999.371821744258,-0.9305519027137744,23.990540881631258,22.332452962077767
1.4000000000000001,9999.32443276199,-0.9650072746954846,23.990190543913897,22.332452962077767
1.4500000000000002,9999.275321028117,-0.9994619669636357,23.989840206196536,22.332452962077767
1.5,9999.224486576622,-1.0339159794983748,23.989489868479176,22.332452962077767
1.55,9999.171929441496,-1.0683693122798485,23.989139530761815,22.332452962077767
1.6,9999.117649656724,-1.1028219652882025,23.988789193044454,22.332452962077767
1.6500000000000001,9999.061647256296,-1.1372739385035815,23.988438855327093,22.332452962077767
1.7000000000000002,9999.003922274203,-1.1717252319061293,23.988088517609732,22.332452962077767
1.75,9998.944474744436,-1.206175845475989,23.98773817989237,22.332452962077767
1.8,9998.883304700987,-1.2406257791933024,23.98738784217501,22.332452962077767
1.85,9998.820412177847,-1.275075033038211,23.98703750445765,22.332452962077767
1.9000000000000001,9998.755797209014,-1.3095236069908553,23.98668716674029,22.332452962077767
1.9500000000000002,9998.689459828482,-1.3439715010313746,23.986336829022928,22.332452962077767
2.0,9998.621400070244,-1.3784187151399077,23.985986491305567,22.332452962077767
2.0500000000000003,9998.5516179683,-1.4128652492965923,23.985636153588207,22.332452962077767
2.1,9998.480113556647,-1.4473111034815653,23.985285815870846,22.332452962077767
2.15,9998.406886869285,-1.4817562776749627,23.984935478153485,22.332452962077767
2.2,9998.331937940213,-1.5162007718569197,23.984585140436124,22.332452962077767
2.25,9998.255266803433,-1.5506445860075706,23.984234802718763,22.332452962077767
2.3000000000000003,9998.176873492946,-1.5850877201070488,23.983884465001402,22.332452962077767
2.35,9998.096758042757,-1.6195301741354868,23.98353412728404,22.332452962077767
2.4000000000000004,9998.014920486869,-1.6539719480730164,23.98318378956668,22.332452962077767
2.45,9997.931360859286,-1.6884130418997683,23.98283345184932,22.332452962077767
2.5,9997.846079194014,-1.7228534555958723,23.98248311413196,22.332452962077767
2.5500000000000003,9997.759075525062,-1.7572931891414578,23.9821327764146,22.332452962077767
2.6,9997.670349886437,-1.7917322425166529,23.981782438697238,22.332452962077767
2.6500000000000004,9997.579902312147,-1.8261706157015847,23.981432100979877,22.332452962077767
2.7,9997.487732836204,-1.8606083086763798,23.981081763262516,22.332452962077767
2.75,9997.393841492616,-1.895045321421164,23.980731425545155,22.332452962077767
2.8000000000000003,9997.298228315398,-1.9294816539160617,23.980381087827794,22.332452962077767
2.85,9997.200893338562,-1.963917306141197,23.980030750110434,22.332452962077767
2.9000000000000004,9997.101836596123,-1.9983522780766927,23.979680412393073,22.332452962077767
2.95,9997.001058122094,-2.032786569702671,23.979330074675712,22.332452962077767
3.0,9996.898557950492,-2.0672201809992528,23.97897973695835,22.332452962077767
3.0500000000000003,9996.794336115334,-2.101653111946559,23.97862939924099,22.332452962077767
3.1,9996.688392650638,-2.1360853625247085,23.97827906152363,22.332452962077767
3.1500000000000004,9996.580727590423,-2.1705169327138205,23.97792872380627,22.332452962077767
3.2,9996.471340968706,-2.204947822494012,23.977578386088908,22.332452962077767
3.25,9996.360232819512,-2.239378031845401,23.977228048371547,22.332452962077767
3.3000000000000003,9996.247403176862,-2.2738075607481023,23.976877710654186,22.332452962077767
3.35,9996.132852074777,-2.3082364091822316,23.976527372936825,22.332452962077767
3.4000000000000004,9996.016579547284,-2.3426645771279033,23.976177035219465,22.332452962077767
3.45,9995.898585628405,-2.3770920645652303,23.975826697502104,22.332452962077767
