Cost_function[-]
6985.275612483516
4187.270260541783
2564.0466006906076
2552.3907615238304
1713.1136791642962
1713.1136791642962
1713.1136791642962
1713.1136791642962
1713.1136791642962
1696.2681375096531
1487.8048734956487
1318.2876846863471
1318.2876846863471
1318.2876846863471
1318.2876846863471
1318.2876846863471
1265.3965823016815
943.4705613920221
943.4705613920221
902.7560395748638
869.7562785602183
869.7562785602183
869.7562785602183
815.5973453865948
815.5973453865948
815.5973453865948
815.5973453865948
761.3182123827784
752.104804221066
752.104804221066
752.104804221066
710.0009411457171
710.0009411457171
710.0009411457171
710.0009411457171
691.5179276785498
691.5179276785498
691.5179276785498
672.9346494257633
672.9346494257633
672.9346494257633
672.9346494257633
672.9346494257633
672.9346494257633
672.9346494257633
672.9346494257633
618.6995570432452
618.6995570432452
618.6995570432452
618.6995570432452
618.6995570432452
618.6995570432452
618.6995570432452
611.2466981916173
611.2466981916173
561.5068965302195
561.5068965302195
561.5068965302195
561.5068965302195
527.6141997876931
527.6141997876931
527.6141997876931
527.6141997876931
527.6141997876931
527.6141997876931
527.6141997876931
502.0836765863354
502.0836765863354
502.0836765863354
502.0836765863354
502.0836765863354
487.81796247297945
487.81796247297945
487.81796247297945
487.81796247297945
487.81796247297945
487.81796247297945
487.81796247297945
400.24398083833734
400.24398083833734
400.24398083833734
400.24398083833734
400.24398083833734
400.24398083833734
400.24398083833734
400.24398083833734
400.24398083833734
400.24398083833734
400.24398083833734
400.24398083833734
366.30333583568245
366.30333583568245
366.30333583568245
366.30333583568245
366.30333583568245
366.30333583568245
336.9737542705179
336.9737542705179
336.9737542705179
336.9737542705179
336.9737542705179
336.9737542705179
329.4386054133707
329.4386054133707
329.4386054133707
329.4386054133707
329.4386054133707
329.4386054133707
329.4386054133707
329.4386054133707
329.4386054133707
318.5361820242934
318.5361820242934
318.5361820242934
318.5361820242934
318.5361820242934
318.5361820242934
318.5361820242934
295.56363700158204
295.56363700158204
257.9870150836467
257.9870150836467
257.9870150836467
257.9870150836467
257.9870150836467
257.9870150836467
246.13504090140987
226.10891982682924
190.48232140059403
190.48232140059403
178.42568263343176
178.42568263343176
178.42568263343176
178.42568263343176
178.42568263343176
178.20025223725884
178.20025223725884
178.20025223725884
178.20025223725884
178.20025223725884
178.20025223725884
178.20025223725884
178.20025223725884
178.20025223725884
178.20025223725884
178.20025223725884
178.20025223725884
178.20025223725884
171.02836479303866
171.02836479303866
171.02836479303866
171.02836479303866
171.02836479303866
171.02836479303866
171.02836479303866
171.02836479303866
151.02962586893884
151.02962586893884
149.8994636943839
149.8994636943839
149.8994636943839
149.8994636943839
149.8994636943839
149.8994636943839
147.319551771409
147.319551771409
109.31663261356088
109.31663261356088
109.31663261356088
109.31663261356088
109.31663261356088
109.31663261356088
109.31663261356088
109.31663261356088
109.31663261356088
109.31663261356088
109.31663261356088
109.31663261356088
102.5189518048327
102.5189518048327
102.5189518048327
102.5189518048327
102.5189518048327
102.5189518048327
102.5189518048327
102.5189518048327
102.5189518048327
102.5189518048327
102.5189518048327
102.5189518048327
102.5189518048327
102.5189518048327
102.5189518048327
102.5189518048327
102.5189518048327
102.5189518048327
102.5189518048327
102.5189518048327
102.5189518048327
102.5189518048327
