Cost_function[-]
92.65955227923537
91.91172132962159
89.0280353920098
54.694678463822335
54.8951130510718
39.62409756922197
41.19565080008563
38.47582147881186
31.60994546336312
28.130275889626283
28.800995676528117
28.501040057528357
28.813078794865643
28.43292810087867
28.678399063828827
25.768060940731825
21.45880922981777
21.815610939336437
21.81009070734674
21.620479495003146
21.451068782461505
21.521383995841948
21.563519958755403
21.21716399424907
20.385884025956898
16.91736702528036
16.574799467460732
16.447593056766237
11.369195461438387
11.504615009602343
11.495159872635984
11.602361572161225
11.61357812381593
11.298836274735635
11.022362546245514
10.909602622850606
11.396901856664792
11.032368436674567
10.941292688994588
10.926212130806148
11.066010162579097
11.162883154453253
11.209217680850129
11.039793036202958
11.177921322800941
10.970692002606013
11.107527234088787
11.052730938539032
11.327645447800123
10.94516300057979
