Cost_function[-]
3761.874086354919
602.7756156623608
602.7756156623608
602.7756156623608
602.7756156623608
363.98802334067716
363.98802334067716
363.98802334067716
363.98802334067716
341.5654340055927
255.10499536170514
255.10499536170514
255.10499536170514
215.09041372920066
215.09041372920066
69.18549738381583
69.18549738381583
59.72955657156126
59.72955657156126
59.72955657156126
59.72955657156126
59.72955657156126
59.72955657156126
59.72955657156126
59.72955657156126
59.72955657156126
59.72955657156126
32.482211352128324
32.482211352128324
32.482211352128324
32.482211352128324
32.482211352128324
32.482211352128324
32.482211352128324
32.482211352128324
32.482211352128324
32.482211352128324
32.482211352128324
32.482211352128324
32.482211352128324
24.6830076462903
24.6830076462903
24.6830076462903
24.6830076462903
24.6830076462903
24.6830076462903
24.6830076462903
24.6830076462903
24.6830076462903
24.6830076462903
24.6830076462903
24.6830076462903
24.6830076462903
24.6830076462903
24.6830076462903
24.6830076462903
24.6830076462903
24.6830076462903
15.936894552354154
15.936894552354154
15.936894552354154
15.936894552354154
15.936894552354154
15.936894552354154
15.799767721187244
15.799767721187244
15.799767721187244
15.799767721187244
15.799767721187244
15.168547490871392
15.168547490871392
15.168547490871392
15.168547490871392
15.168547490871392
15.168547490871392
15.168547490871392
15.168547490871392
15.168547490871392
15.168547490871392
15.168547490871392
15.168547490871392
15.168547490871392
15.168547490871392
15.168547490871392
15.168547490871392
15.168547490871392
15.168547490871392
15.168547490871392
15.168547490871392
15.168547490871392
11.958005567052899
11.958005567052899
11.958005567052899
11.958005567052899
11.958005567052899
11.958005567052899
11.958005567052899
11.958005567052899
11.958005567052899
11.958005567052899
11.958005567052899
11.958005567052899
11.958005567052899
11.958005567052899
11.958005567052899
11.958005567052899
11.958005567052899
11.847099711996503
11.847099711996503
11.847099711996503
11.847099711996503
11.847099711996503
11.847099711996503
11.815814967251073
11.815814967251073
11.815814967251073
11.815814967251073
11.815814967251073
11.815814967251073
11.815814967251073
11.815814967251073
11.815814967251073
11.815814967251073
11.815814967251073
11.815814967251073
11.815814967251073
11.815814967251073
11.815814967251073
11.815814967251073
11.815814967251073
11.815814967251073
11.815814967251073
11.815814967251073
11.815814967251073
11.815814967251073
11.815814967251073
11.815814967251073
11.815814967251073
11.815814967251073
11.815814967251073
11.815814967251073
11.815814967251073
11.815814967251073
11.815814967251073
11.815814967251073
11.815814967251073
11.815814967251073
11.815814967251073
11.815814967251073
11.815814967251073
11.815814967251073
11.815814967251073
11.815814967251073
11.815814967251073
11.815814967251073
11.815814967251073
11.815814967251073
11.815814967251073
11.815814967251073
11.815814967251073
11.815814967251073
11.815814967251073
11.815814967251073
11.815814967251073
11.815814967251073
11.516739441565344
11.516739441565344
11.516739441565344
11.516739441565344
11.516739441565344
11.516739441565344
11.516739441565344
11.516739441565344
11.516739441565344
11.516739441565344
11.516739441565344
11.516739441565344
11.516739441565344
11.516739441565344
11.516739441565344
11.516739441565344
11.516739441565344
11.516739441565344
11.516739441565344
11.516739441565344
11.516739441565344
11.516739441565344
11.516739441565344
11.516739441565344
11.516739441565344
11.516739441565344
11.516739441565344
11.516739441565344
11.516739441565344
11.516739441565344
11.516739441565344
11.516739441565344
11.516739441565344
11.516739441565344
11.516739441565344
