Time[s],Pos[m],V[m/s],mass[kg],T[N]
0.0,3000.0,0.0,24.0,9.576840930881183
0.05,2999.9984737948394,-0.061048185613265304,23.999849764439357,9.576840930881183
0.1,2999.99389518352,-0.12209624633069036,23.999699528878715,9.576840930881183
0.15000000000000002,2999.9862641722875,-0.1831441821507115,23.999549293318072,9.576840930881183
0.2,2999.9755807673864,-0.24419199307176498,23.99939905775743,9.576840930881183
0.25,2999.961844975062,-0.3052396790922871,23.999248822196787,9.576840930881183
0.30000000000000004,2999.945056801559,-0.3662872402107141,23.999098586636144,9.576840930881183
0.35000000000000003,2999.925216253123,-0.42733467642548223,23.9989483510755,9.576840930881183
0.4,2999.9023233359985,-0.4883819877350276,23.99879811551486,9.576840930881183
0.45,2999.8763780564313,-0.5494291741377864,23.998647879954216,9.576840930881183
0.5,2999.8473804206665,-0.6104762356321947,23.998497644393574,9.576840930881183
0.55,2999.81533043495,-0.6715231722166887,23.99834740883293,9.576840930881183
0.6000000000000001,2999.7802281055265,-0.7325699838897043,23.99819717327229,9.576840930881183
0.65,2999.7420734386424,-0.7936166706496777,23.998046937711646,9.576840930881183
0.7000000000000001,2999.7008664405435,-0.8546632324950447,23.997896702151003,9.576840930881183
0.75,2999.656607117475,-0.9157096694242415,23.99774646659036,9.576840930881183
0.8,2999.6092954756828,-0.9767559814357039,23.997596231029718,9.576840930881183
0.8500000000000001,2999.5589315214133,-1.0378021685278678,23.997445995469075,9.576840930881183
0.9,2999.505515260912,-1.0988482306991691,23.997295759908432,9.576840930881183
0.9500000000000001,2999.4490467004252,-1.159894167948044,23.99714552434779,9.576840930881183
1.0,2999.3895258461994,-1.2209399802729277,23.996995288787147,9.576840930881183
1.05,2999.3269527044804,-1.2819856676722565,23.996845053226505,9.576840930881183
1.1,2999.2613272815142,-1.343031230144466,23.996694817665862,9.576840930881183
1.1500000000000001,2999.192649583548,-1.4040766676879919,23.99654458210522,9.576840930881183
1.2000000000000002,2999.1209196168275,-1.4651219803012698,23.996394346544577,9.576840930881183
1.25,2999.0461373875996,-1.5261671679827358,23.996244110983934,9.576840930881183
1.3,2998.968302902111,-1.5872122307308252,23.99609387542329,9.576840930881183
1.35,2998.8874161666085,-1.6482571685439735,23.99594363986265,9.576840930881183
1.4000000000000001,2998.803477187339,-1.7093019814206165,23.995793404302006,9.576840930881183
1.4500000000000002,2998.716485970549,-1.7703466693591898,23.995643168741363,9.576840930881183
1.5,2998.6264425224854,-1.831391232358129,23.99549293318072,9.576840930881183
1.55,2998.5333468493955,-1.8924356704158694,23.995342697620078,9.576840930881183
1.6,2998.437198957526,-1.9534799835308465,23.995192462059435,9.576840930881183
1.6500000000000001,2998.3379988531246,-2.014524171701496,23.995042226498793,9.576840930881183
1.7000000000000002,2998.2357465424384,-2.0755682349262528,23.99489199093815,9.576840930881183
1.75,2998.1304420317147,-2.136612173203553,23.994741755377508,9.576840930881183
1.8,2998.022085327201,-2.197655986531831,23.994591519816865,9.576840930881183
1.85,2997.910676435144,-2.258699674909523,23.994441284256222,9.576840930881183
1.9000000000000001,2997.7962153617923,-2.319743238335064,23.99429104869558,9.576840930881183
1.9500000000000002,2997.6787021133932,-2.3807866768068893,23.994140813134937,9.576840930881183
2.0,2997.558136696194,-2.4418299903234337,23.993990577574294,9.576840930881183
2.0500000000000003,2997.4345191164434,-2.502873178883133,23.99384034201365,9.576840930881183
2.1,2997.3078493803887,-2.563916242484422,23.99369010645301,9.576840930881183
2.15,2997.1781274942778,-2.6249591811257362,23.993539870892366,9.576840930881183
2.2,2997.045353464359,-2.6860019948055105,23.993389635331724,9.576840930881183
2.25,2996.90952729688,-2.74704468352218,23.99323939977108,9.576840930881183
2.3000000000000003,2996.770648998089,-2.80808724727418,23.99308916421044,9.576840930881183
2.35,2996.6287185742353,-2.869129686059945,23.992938928649796,9.576840930881183
2.4000000000000004,2996.483736031566,-2.9301719998779103,23.992788693089153,9.576840930881183
2.45,2996.3357013763302,-2.991214188726511,23.99263845752851,9.576840930881183
2.5,2996.1846146147764,-3.0522562526041823,23.992488221967868,9.576840930881183
2.5500000000000003,2996.0304757531526,-3.1132981915093585,23.992337986407225,9.576840930881183
2.6,2995.873284797708,-3.1743400054404747,23.992187750846583,9.576840930881183
2.6500000000000004,2995.7130417546914,-3.235381694395966,23.99203751528594,9.576840930881183
2.7,2995.5497466303514,-3.2964232583742668,23.991887279725297,9.576840930881183
2.75,2995.383399430937,-3.3574646973738123,23.991737044164655,9.576840930881183
2.8000000000000003,2995.214000162697,-3.418506011393037,23.991586808604012,9.576840930881183
2.85,2995.041548831881,-3.479547200430376,23.99143657304337,9.576840930881183
2.9000000000000004,2994.866045444737,-3.540588264484264,23.991286337482727,9.576840930881183
2.95,2994.6874900075154,-3.601629203553135,23.991136101922084,9.576840930881183
3.0,2994.505882526465,-3.6626700176354245,23.99098586636144,9.576840930881183
3.0500000000000003,2994.321223007835,-3.7237107067295665,23.9908356308008,9.576840930881183
3.1,2994.1335114578756,-3.7847512708339957,23.990685395240156,9.576840930881183
3.1500000000000004,2993.942747882835,-3.8457917099471466,23.990535159679514,9.576840930881183
3.2,2993.748932288964,-3.906832024067454,23.99038492411887,9.576840930881183
3.25,2993.5520646825116,-3.967872213193352,23.99023468855823,9.576840930881183
3.3000000000000003,2993.352145069728,-4.0289122773232755,23.990084452997586,9.576840930881183
3.35,2993.1491734568626,-4.089952216455659,23.989934217436943,9.576840930881183
3.4000000000000004,2992.943149850166,-4.150992030588937,23.9897839818763,9.576840930881183
