Cost_function[-]
71.2139663670087
52.99999838393288
54.42383299379421
56.54423786370352
48.320612692840605
37.779368116754924
39.191201388733276
33.80367525643739
17.89327852011752
14.62410457350838
13.424360288614821
13.747547278640658
13.385103837699486
13.911054574699438
14.014923576554366
13.897164894931974
13.575057414794799
13.612200356289822
13.87909064804338
12.26608284405015
11.88844481036412
11.736899994198525
12.488849690680482
11.73735984380773
11.971478207059802
11.712620402567701
12.266456562766857
11.580028184822442
11.701561271244534
11.679115913764154
11.485720755729327
11.681484459683285
11.689977680232749
11.783236858913511
12.117733281634184
11.955018557882452
11.56026749462309
11.562001932694876
11.529012097385472
12.009421512350833
11.664277150149834
11.644726539627301
11.90118585548122
11.597906872476672
11.502338324852843
11.91010408510639
11.689961088587552
11.968998123138917
11.906005026117576
11.743586908822627
