Cost_function[-]
60.84335319199123
60.84335319199123
60.84335319199123
41.3672572574483
41.3672572574483
41.3672572574483
41.3672572574483
41.3672572574483
24.8166145248968
18.603407005716882
15.633859610335083
15.633859610335083
15.633859610335083
15.633859610335083
15.633859610335083
15.633859610335083
15.633859610335083
14.610362798943623
14.610362798943623
14.610362798943623
14.610362798943623
14.610362798943623
14.59837423426247
14.59837423426247
14.59837423426247
14.59837423426247
14.59837423426247
14.59837423426247
14.59837423426247
14.59837423426247
14.59837423426247
14.59837423426247
13.03877382006546
13.03877382006546
13.03877382006546
13.03877382006546
13.03877382006546
13.03877382006546
13.03877382006546
12.879806672471382
12.879806672471382
12.879806672471382
12.879806672471382
12.879806672471382
12.846136195586858
12.846136195586858
12.846136195586858
12.846136195586858
12.846136195586858
12.846136195586858
12.846136195586858
12.846136195586858
12.846136195586858
12.846136195586858
12.846136195586858
12.846136195586858
12.846136195586858
12.846136195586858
12.846136195586858
12.846136195586858
12.846136195586858
12.846136195586858
12.846136195586858
12.846136195586858
12.254322215409168
12.254322215409168
12.254322215409168
12.254322215409168
12.254322215409168
12.254322215409168
12.254322215409168
11.899322287917562
11.899322287917562
11.899322287917562
11.899322287917562
11.899322287917562
11.899322287917562
11.899322287917562
11.899322287917562
11.899322287917562
11.899322287917562
11.899322287917562
11.899322287917562
11.899322287917562
11.899322287917562
11.899322287917562
11.899322287917562
11.899322287917562
11.899322287917562
11.899322287917562
11.899322287917562
11.899322287917562
11.899322287917562
11.899322287917562
11.899322287917562
11.899322287917562
11.899322287917562
11.899322287917562
11.899322287917562
11.899322287917562
