Time[s],Pos[m],V[m/s],mass[kg],T[N]
0.0,1000.0,0.0,24.0,0.0
0.05,999.997975,-0.08100000000000002,24.0,0.0
0.1,999.9919,-0.16200000000000003,24.0,0.0
0.15000000000000002,999.981775,-0.24300000000000005,24.0,0.0
0.2,999.9676,-0.32400000000000007,24.0,0.0
0.25,999.9493749999999,-0.4050000000000001,24.0,0.0
0.30000000000000004,999.9270999999999,-0.4860000000000001,24.0,0.0
0.35000000000000003,999.9007749999998,-0.5670000000000002,24.0,0.0
0.4,999.8703999999998,-0.6480000000000001,24.0,0.0
0.45,999.8359749999997,-0.7290000000000001,24.0,0.0
0.5,999.7974999999998,-0.81,24.0,0.0
0.55,999.7549749999998,-0.891,24.0,0.0
0.6000000000000001,999.7083999999999,-0.972,24.0,0.0
0.65,999.6577749999999,-1.053,24.0,0.0
0.7000000000000001,999.6030999999999,-1.134,24.0,0.0
0.75,999.544375,-1.2149999999999999,24.0,0.0
0.8,999.4816,-1.2959999999999998,24.0,0.0
0.8500000000000001,999.414775,-1.3769999999999998,24.0,0.0
0.9,999.3439,-1.4579999999999997,24.0,0.0
0.9500000000000001,999.268975,-1.5389999999999997,24.0,0.0
1.0,999.1899999999999,-1.6199999999999997,24.0,0.0
1.05,999.1069749999999,-1.7009999999999996,24.0,0.0
1.1,999.0198999999999,-1.7819999999999996,24.0,0.0
1.1500000000000001,998.9287749999999,-1.8629999999999995,24.0,0.0
1.2000000000000002,998.8335999999998,-1.9439999999999995,24.0,0.0
1.25,998.7343749999998,-2.0249999999999995,24.0,0.0
1.3,998.6310999999997,-2.1059999999999994,24.0,0.0
1.35,998.5237749999998,-2.1869999999999994,24.0,0.0
1.4000000000000001,998.4123999999998,-2.2679999999999993,24.0,0.0
1.4500000000000002,998.2969749999999,-2.3489999999999993,24.0,0.0
1.5,998.1774999999999,-2.4299999999999993,24.0,0.0
1.55,998.0539749999999,-2.5109999999999992,24.0,0.0
1.6,997.9264,-2.591999999999999,24.0,0.0
1.6500000000000001,997.794775,-2.672999999999999,24.0,0.0
1.7000000000000002,997.6591,-2.753999999999999,24.0,0.0
1.75,997.519375,-2.834999999999999,24.0,0.0
1.8,997.3756,-2.915999999999999,24.0,0.0
1.85,997.227775,-2.996999999999999,24.0,0.0
1.9000000000000001,997.0758999999999,-3.077999999999999,24.0,0.0
1.9500000000000002,996.9199749999999,-3.158999999999999,24.0,0.0
2.0,996.7599999999999,-3.239999999999999,24.0,0.0
2.0500000000000003,996.5959749999998,-3.320999999999999,24.0,0.0
2.1,996.4278999999998,-3.401999999999999,24.0,0.0
2.15,996.2557749999997,-3.4829999999999988,24.0,0.0
2.2,996.0795999999998,-3.5639999999999987,24.0,0.0
2.25,995.8993749999998,-3.6449999999999987,24.0,0.0
